-512	-256	1.4319279999999999	.6010241135450093	256	0
-512	256	1.4668999999999999	.8760005520253498	256	0
-504	-254	7.285663999999999	.7692757566625367	254	0
-504	254	7.169019500000002	.781709864161857	254	0
-500	-252	8.032739500000002	.7557043862447058	252	0
-500	252	7.8819835	.8017009246901082	252	0
-496	-252	12.213140000000001	.7596547248079726	252	0
-496	-250	9.169110500000002	.8359199512864363	250	0
-496	-248	7.298077500000001	.9199369546953217	248	0
-496	248	7.018975500000001	.8732271286733052	248	0
-496	250	8.993183499999997	.7864993895788784	250	0
-496	252	12.041004999999997	.7657348590297643	252	0
-492	-250	13.637900000000005	.757622806496133	250	0
-492	-248	10.3585795	.9601511516287957	248	0
-492	-246	9.479394499999998	.8614488440336566	246	0
-492	-244	7.931293000000001	.8464599103300152	244	0
-492	244	7.817803499999998	.8782863339497093	244	0
-492	246	9.241768500000003	.8403903288126268	246	0
-492	248	10.153035000000001	.7525641380588817	248	0
-492	250	13.455549999999999	.7738931825185682	250	0
-488	-250	16.576205	.8087423376405539	250	0
-488	-248	15.044095000000002	.8570872435471679	248	0
-488	-246	13.091260000000005	.8382257142933306	246	0
-488	-244	11.061185500000004	.783391897207266	244	0
-488	-242	10.4318055	.7787295486451485	242	0
-488	-240	9.014838499999998	.921037363763802	240	0
-488	-238	7.270007000000001	1.0750596320877348	238	0
-488	238	7.053868999999999	1.0253851138732315	238	0
-488	240	8.926630499999998	.965777570657115	240	0
-488	242	10.429912499999999	.9124372592909102	242	0
-488	244	10.989971499999996	.8440236402526793	244	0
-488	246	12.921949999999999	.9245987140653408	246	0
-488	248	14.814975000000004	.7994515721931199	248	0
-488	250	16.446935000000003	.7266788062559265	250	0
-484	-248	18.424974999999996	.8415740940459314	248	0
-484	-246	16.295415000000002	.7890914868638653	246	0
-484	-244	15.251980000000007	.8475003066938402	244	0
-484	-242	13.931595000000002	.8312091541381611	242	0
-484	-240	12.299599999999996	.8535346357113897	240	0
-484	-238	11.628931999999999	.9196146342597076	238	0
-484	-236	10.718841	.8685693330393435	236	0
-484	-234	9.312266499999998	.9368486147542318	234	0
-484	-232	7.8558959999999995	1.0685029381066597	232	0
-484	232	7.721923500000001	1.0365736841634832	232	0
-484	234	9.2461535	.9003381963563496	234	0
-484	236	10.620837999999997	.9069628002639158	236	0
-484	238	11.525765	.9317827524256653	238	0
-484	240	12.224079999999999	.8179749771108449	240	0
-484	242	13.721465	.9253034142848384	242	0
-484	244	15.098310000000001	.880375602767772	244	0
-484	246	16.138389999999998	.8388517254755655	246	0
