0	8	9	16	32	64
.4	.283512412796146	.5830186371004514	.8759476673805358	.26826567504461024	.08875519478036192
.5	.28352195202412117	.6270772244138522	.8759979224995927	.2685899211339095	.08935829292784156
.6	.2836523816819315	.7694499256961657	.8766851346322679	.2730262122555772	.09763675847746649
.7	.2844582392177731	1.0777214851018335	.8809371279721	.30056310797101327	.1502414009641684
.8	.28749412853759476	1.6043847883097306	.8970624471013153	.4063513378409863	.37289795392272307
.9	.2957777763956236	2.3439556178501846	.9419582042682688	.7126490636981067	1.22317507535439
1	.313969820709194	1.823426470882461	1.045250660418188	1.489833899429877	4.602514013319445
1.1	.34840209918715404	1.569182879200819	1.2587371264985956	2.034165304550064	6.932386171605031
1.2	.4072541257792315	1.457027090306095	1.6798603753601322	2.82194043021834	15.346537217241659
1.3	.501187816982853	1.4376805111908861	2.5081290516261685	6.262139264972229	35.20485132996668
1.4	.6447575902412669	1.4938471693536182	4.1863788372840665	13.519213431844163	49.43320311875837
1.5	.8590403131893491	1.6258314960496225	5.232701194243263	25.900394340610273	113.5768121682475
1.6	1.1762724890393623	1.8481661298497039	5.314388348270183	47.546490520842525	246.87039115023094
1.7	1.6479836670186883	2.1925885799362765	7.027027036808099	86.54682854949861	503.70677254621853
1.8	2.359427168954025	2.717574296207072	11.932112255170887	152.32528098238586	826.3235600180473
1.9	3.4554222985544394	3.5281172947998973	25.571206598191626	293.1382286983948	1461.7294351011406
2	5.186726446550227	4.814100555640282	55.7590956964703	496.3984018947643	2619.7313862092783
2.1	6.969266109260969	6.923879096136614	97.52847442126344	895.5948585098604	4954.947092105483
2.2	9.227493065937633	10.50901795396607	163.42947316268024	1629.0608835944568	9537.74914340155
2.3	12.873401085049512	16.833333446317514	273.45819073998194	3104.946907169366	23635.99117638655
2.4	18.82118378597624	26.874613038444537	362.12142307402195	2159.300852503555	2078.8484417631084
2.5	28.769636953101784	41.752773356855755	381.2054997834758	513.3970372841673	493.19761972216685
2.6	33.87006465640219	52.22218763988425	214.97632035986715	212.9878725156792	211.44063300127675
2.7	42.13981127039513	62.94055847270003	114.81921927095217	110.27844219618066	110.22344989232082
2.8	43.12969448676805	58.860368090586604	73.23172115251053	69.42458774058596	63.98939833036983
2.9	41.79446788140675	45.17892978118868	49.06682652812992	48.44477666733372	46.979399460685634
3	33.22967108115754	34.06517298063088	36.378679922950866	35.205071320792285	35.792828764082145
3.1	25.443126507278283	25.558272900847292	26.976820609402942	26.28712195477641	27.964189975664265
3.2	20.06829277293418	20.408419017632472	21.652872331520452	21.45888742556323	21.431951356304726
3.3	16.534352476570277	17.133674757106174	17.762733639899015	17.598994619858072	17.329106677594773
3.4	14.122302251463912	14.97975238900918	14.523615114657888	14.551137578859562	14.009438162980198
3.5	12.42792665355675	12.941636159467995	12.52608565243517	12.497397111623968	11.90075614226505
3.6	10.982352137033986	11.272413988241967	10.627664840320557	11.024611269183838	10.531488230296622
3.7	9.52239005725083	9.97786467597666	9.54466027714894	9.628201316564024	9.107815730877956
3.8	8.428898522527664	8.856113772205967	8.760854961472159	8.553803941718296	8.14240796826922
3.9	7.5941337920402425	8.017644030334324	7.86474888961812	7.497883122054062	7.605419506236908
4	6.800440746036099	7.382445726593534	7.0995254913889605	7.042373224730246	6.950674994635965
4.1	6.149572302540788	6.763592366767349	6.549329171189953	6.388368693472645	6.0776219701360645
4.2	5.631077896310834	6.2503480972859045	6.1032231953768425	5.894241369430269	5.651595106539541
4.3	5.21309096459115	5.727495997939485	5.687870741106566	5.614746719793504	5.393926507203548
4.4	4.872739696496433	5.297828299146282	5.168633422466629	5.186099433403522	5.074627516073354
4.5	4.593295473800785	4.892541617396573	4.73681989288557	4.703830624051734	4.651651328058816
4.6	4.362311849058123	4.522506482040054	4.430043040954427	4.435476181449337	4.5761508764067464
4.7	4.170383223877751	4.216684741207019	4.2173159296051965	4.243505783496099	4.320698661284282
4.8	3.870210072400579	3.9618978730168544	4.077695909725064	4.081526308643602	3.9444050165429516
4.9	3.614398327496545	3.7481710956956245	3.9449456150241504	3.8283556131160443	3.6880826064076904
5	3.3957850128921283	3.567851661238435	3.725616985870495	3.5691093496138717	3.57374523346919
5.1	3.2077163985032735	3.4149948205777725	3.5624927973491904	3.3939594182126473	3.2261306320380094
5.2	3.044954504752444	3.2849293555674444	3.4443525319719024	3.311987008302368	3.003806165907615
5.3	2.903333599822102	3.173945625028113	3.327564119095088	3.211052072890241	3.022334821057461
5.4	2.779509209999808	3.0790685159857336	3.1869207119124843	3.138412007310669	2.890131762906966
5.5	2.670772485746539	2.99789009577204	3.0792569458136874	3.066742582846002	2.771038833844129
5.6	2.574911341443956	2.928444812599178	2.9796086430990294	2.970803598385444	2.6805207698539526
5.7	2.490105478426504	2.8691154037885807	2.8499987548002768	2.8218409173244647	2.4911482365659747
5.8	2.414846233518604	2.7956094041373394	2.745917155484546	2.713553249162154	2.3942970356698496
5.9	2.3478748112260153	2.6887635892277766	2.6631207360477087	2.6353194649842253	2.3748033609522277
6	2.288134266035157	2.5937711898969154	2.5766561696635826	2.6036648233618767	2.2549847782013717
6.1	2.234731866300148	2.509051163285735	2.5000253109668926	2.519171566123172	2.282833514714874
